Handle,Title,Body (HTML),Vendor,Type,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Requires Shipping
mid-century-bauhaus-modernism-curved-constructivist-arches-no-11-ecad09,Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11,"<p>Transform your living space with Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Mid-Century Bauhaus & Modernism, combining Deep Cobalt, Burnt Vermilion, Mustard Yellow, Matte Black, Warm Parchment tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"mid-century bauhaus & modernism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,24x36 in (60x90 cm),Frame Style,Nordic White Wood Frame,framed-poster_flat_wood_white_24x36-in_200-gsm,105.0,TRUE
mid-century-bauhaus-modernism-curved-constructivist-arches-no-11-ecad09,Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11,"<p>Transform your living space with Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Mid-Century Bauhaus & Modernism, combining Deep Cobalt, Burnt Vermilion, Mustard Yellow, Matte Black, Warm Parchment tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"mid-century bauhaus & modernism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,24x36 in (60x90 cm),Frame Style,Gallery Stretched Fine Art Canvas,canvas_slim_24x36-in_wood-frame,98.0,TRUE
mid-century-bauhaus-modernism-curved-constructivist-arches-no-11-ecad09,Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11,"<p>Transform your living space with Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Mid-Century Bauhaus & Modernism, combining Deep Cobalt, Burnt Vermilion, Mustard Yellow, Matte Black, Warm Parchment tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"mid-century bauhaus & modernism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,24x36 in (60x90 cm),Frame Style,Museum-Grade Matte Fine Art Print (Unframed),poster_matte_24x36-in_250-gsm,46.0,TRUE
mid-century-bauhaus-modernism-curved-constructivist-arches-no-11-ecad09,Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11,"<p>Transform your living space with Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Mid-Century Bauhaus & Modernism, combining Deep Cobalt, Burnt Vermilion, Mustard Yellow, Matte Black, Warm Parchment tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"mid-century bauhaus & modernism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,30x40 in (75x100 cm),Frame Style,Solid Natural Oak Wood Frame,framed-poster_flat_wood_natural_30x40-in_200-gsm,148.0,TRUE
mid-century-bauhaus-modernism-curved-constructivist-arches-no-11-ecad09,Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11,"<p>Transform your living space with Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Mid-Century Bauhaus & Modernism, combining Deep Cobalt, Burnt Vermilion, Mustard Yellow, Matte Black, Warm Parchment tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"mid-century bauhaus & modernism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,30x40 in (75x100 cm),Frame Style,Matte Black Solid Wood Frame,framed-poster_flat_wood_black_30x40-in_200-gsm,143.0,TRUE
mid-century-bauhaus-modernism-curved-constructivist-arches-no-11-ecad09,Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11,"<p>Transform your living space with Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Mid-Century Bauhaus & Modernism, combining Deep Cobalt, Burnt Vermilion, Mustard Yellow, Matte Black, Warm Parchment tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"mid-century bauhaus & modernism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,30x40 in (75x100 cm),Frame Style,Gallery Stretched Fine Art Canvas,canvas_slim_30x40-in_wood-frame,137.0,TRUE
mid-century-bauhaus-modernism-curved-constructivist-arches-no-11-ecad09,Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11,"<p>Transform your living space with Mid-Century Bauhaus & Modernism - Curved constructivist arches No. 11. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Mid-Century Bauhaus & Modernism, combining Deep Cobalt, Burnt Vermilion, Mustard Yellow, Matte Black, Warm Parchment tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"mid-century bauhaus & modernism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,30x40 in (75x100 cm),Frame Style,Museum-Grade Matte Fine Art Print (Unframed),poster_matte_30x40-in_250-gsm,59.0,TRUE
japandi-wabi-sabi-minimalism-botanical-branch-shadows-no-5-5e152e,Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5,"<p>Transform your living space with Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Japandi & Wabi-Sabi Minimalism, combining Terracotta, Warm Ochre, Charcoal Slate, Muted Sage, Raw Linen, Sandstone tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"japandi & wabi-sabi minimalism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,12x18 in (30x45 cm),Frame Style,Solid Natural Oak Wood Frame,framed-poster_flat_wood_natural_12x18-in_200-gsm,52.0,TRUE
japandi-wabi-sabi-minimalism-botanical-branch-shadows-no-5-5e152e,Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5,"<p>Transform your living space with Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Japandi & Wabi-Sabi Minimalism, combining Terracotta, Warm Ochre, Charcoal Slate, Muted Sage, Raw Linen, Sandstone tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"japandi & wabi-sabi minimalism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,12x18 in (30x45 cm),Frame Style,Matte Black Solid Wood Frame,framed-poster_flat_wood_black_12x18-in_200-gsm,50.0,TRUE
japandi-wabi-sabi-minimalism-botanical-branch-shadows-no-5-5e152e,Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5,"<p>Transform your living space with Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Japandi & Wabi-Sabi Minimalism, combining Terracotta, Warm Ochre, Charcoal Slate, Muted Sage, Raw Linen, Sandstone tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"japandi & wabi-sabi minimalism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,12x18 in (30x45 cm),Frame Style,Museum-Grade Matte Fine Art Print (Unframed),poster_matte_12x18-in_250-gsm,26.0,TRUE
japandi-wabi-sabi-minimalism-botanical-branch-shadows-no-5-5e152e,Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5,"<p>Transform your living space with Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Japandi & Wabi-Sabi Minimalism, combining Terracotta, Warm Ochre, Charcoal Slate, Muted Sage, Raw Linen, Sandstone tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"japandi & wabi-sabi minimalism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,18x24 in (45x60 cm),Frame Style,Solid Natural Oak Wood Frame,framed-poster_flat_wood_natural_18x24-in_200-gsm,76.0,TRUE
japandi-wabi-sabi-minimalism-botanical-branch-shadows-no-5-5e152e,Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5,"<p>Transform your living space with Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Japandi & Wabi-Sabi Minimalism, combining Terracotta, Warm Ochre, Charcoal Slate, Muted Sage, Raw Linen, Sandstone tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"japandi & wabi-sabi minimalism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,18x24 in (45x60 cm),Frame Style,Matte Black Solid Wood Frame,framed-poster_flat_wood_black_18x24-in_200-gsm,73.0,TRUE
japandi-wabi-sabi-minimalism-botanical-branch-shadows-no-5-5e152e,Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5,"<p>Transform your living space with Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Japandi & Wabi-Sabi Minimalism, combining Terracotta, Warm Ochre, Charcoal Slate, Muted Sage, Raw Linen, Sandstone tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"japandi & wabi-sabi minimalism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,18x24 in (45x60 cm),Frame Style,Nordic White Wood Frame,framed-poster_flat_wood_white_18x24-in_200-gsm,73.0,TRUE
japandi-wabi-sabi-minimalism-botanical-branch-shadows-no-5-5e152e,Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5,"<p>Transform your living space with Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Japandi & Wabi-Sabi Minimalism, combining Terracotta, Warm Ochre, Charcoal Slate, Muted Sage, Raw Linen, Sandstone tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"japandi & wabi-sabi minimalism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,18x24 in (45x60 cm),Frame Style,Gallery Stretched Fine Art Canvas,canvas_slim_18x24-in_wood-frame,68.0,TRUE
japandi-wabi-sabi-minimalism-botanical-branch-shadows-no-5-5e152e,Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5,"<p>Transform your living space with Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Japandi & Wabi-Sabi Minimalism, combining Terracotta, Warm Ochre, Charcoal Slate, Muted Sage, Raw Linen, Sandstone tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"japandi & wabi-sabi minimalism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,18x24 in (45x60 cm),Frame Style,Museum-Grade Matte Fine Art Print (Unframed),poster_matte_18x24-in_250-gsm,33.0,TRUE
japandi-wabi-sabi-minimalism-botanical-branch-shadows-no-5-5e152e,Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5,"<p>Transform your living space with Japandi & Wabi-Sabi Minimalism - Botanical branch shadows No. 5. Printed on museum-grade heavyweight matte paper and encased in premium solid wood frames.</p><p>Created to reflect the calming balance of Japandi & Wabi-Sabi Minimalism, combining Terracotta, Warm Ochre, Charcoal Slate, Muted Sage, Raw Linen, Sandstone tones to anchor modern interiors with refined elegance.</p>",Atelier & Canvas,Wall Art,"japandi & wabi-sabi minimalism wall art, framed canvas print, modern living room art, large statement art, neutral home decor, gallery wall art, bedroom wall decor, minimalist poster, terracotta art print, fine art giclee, sustainable wall art",Size,24x36 in (60x90 cm),Frame Style,Solid Natural Oak Wood Frame,framed-poster_flat_wood_natural_24x36-in_200-gsm,110.0,TRUE
